"","PLAYER_NAME","Type","Shot_Quantity","Made_Quantity","Percentage"
"5060","Jordan Clarkson","Running Pull-Up Jump Shot",6,4,0.666666666666667
"5061","Jordan Clarkson","Running Reverse Layup Shot",1,1,1
"5062","Jordan Clarkson","Step Back Jump shot",36,15,0.416666666666667
"5063","Jordan Clarkson","Tip Dunk Shot",1,1,1
"5064","Jordan Clarkson","Tip Layup Shot",10,6,0.6
"5065","Jordan Clarkson","Turnaround Bank shot",1,0,0
"5066","Jordan Clarkson","Turnaround Fadeaway shot",5,2,0.4
"5067","Jordan Clarkson","Turnaround Hook Shot",1,1,1
"5068","Jordan Clarkson","Turnaround Jump Shot",7,4,0.571428571428571
"5069","Jordan Farmar","Cutting Layup Shot",2,1,0.5
"5070","Jordan Farmar","Driving Finger Roll Layup Shot",2,1,0.5
"5071","Jordan Farmar","Driving Floating Bank Jump Shot",3,1,0.333333333333333
"5072","Jordan Farmar","Driving Floating Jump Shot",5,2,0.4
"5073","Jordan Farmar","Driving Layup Shot",7,3,0.428571428571429
"5074","Jordan Farmar","Finger Roll Layup Shot",1,0,0
"5075","Jordan Farmar","Floating Jump shot",5,1,0.2
"5076","Jordan Farmar","Jump Shot",40,14,0.35
"5077","Jordan Farmar","Layup Shot",2,0,0
"5078","Jordan Farmar","Pullup Bank shot",1,0,0
"5079","Jordan Farmar","Pullup Jump shot",17,10,0.588235294117647
"5080","Jordan Farmar","Reverse Layup Shot",2,2,1
"5081","Jordan Farmar","Running Finger Roll Layup Shot",2,1,0.5
"5082","Jordan Farmar","Running Jump Shot",3,1,0.333333333333333
"5083","Jordan Farmar","Running Layup Shot",3,3,1
"5084","Jordan Farmar","Step Back Jump shot",5,2,0.4
"5085","Jordan Hamilton","Alley Oop Dunk Shot",1,1,1
"5086","Jordan Hamilton","Cutting Layup Shot",2,1,0.5
"5087","Jordan Hamilton","Driving Dunk Shot",1,1,1
"5088","Jordan Hamilton","Driving Finger Roll Layup Shot",3,1,0.333333333333333
"5089","Jordan Hamilton","Driving Layup Shot",9,7,0.777777777777778
"5090","Jordan Hamilton","Fadeaway Jump Shot",1,1,1
"5091","Jordan Hamilton","Jump Shot",64,17,0.265625
"5092","Jordan Hamilton","Layup Shot",10,3,0.3
"5093","Jordan Hamilton","Pullup Jump shot",9,6,0.666666666666667
"5094","Jordan Hamilton","Putback Layup Shot",3,2,0.666666666666667
"5095","Jordan Hamilton","Running Finger Roll Layup Shot",1,1,1
"5096","Jordan Hamilton","Running Jump Shot",1,0,0
"5097","Jordan Hamilton","Running Layup Shot",4,4,1
"5098","Jordan Hamilton","Step Back Jump shot",4,1,0.25
"5099","Jordan Hamilton","Tip Layup Shot",1,1,1
"5100","Jordan Hamilton","Turnaround Bank shot",1,1,1
"5101","Jordan Hamilton","Turnaround Jump Shot",1,1,1
"5102","Jordan Hill","Alley Oop Layup shot",1,1,1
"5103","Jordan Hill","Cutting Dunk Shot",13,13,1
"5104","Jordan Hill","Cutting Finger Roll Layup Shot",2,2,1
"5105","Jordan Hill","Cutting Layup Shot",16,12,0.75
"5106","Jordan Hill","Driving Dunk Shot",3,3,1
"5107","Jordan Hill","Driving Finger Roll Layup Shot",1,1,1
"5108","Jordan Hill","Driving Hook Shot",7,3,0.428571428571429
"5109","Jordan Hill","Driving Layup Shot",7,4,0.571428571428571
"5110","Jordan Hill","Driving Reverse Layup Shot",1,1,1
"5111","Jordan Hill","Dunk Shot",15,14,0.933333333333333
"5112","Jordan Hill","Fadeaway Jump Shot",8,4,0.5
"5113","Jordan Hill","Finger Roll Layup Shot",7,3,0.428571428571429
"5114","Jordan Hill","Floating Jump shot",4,2,0.5
"5115","Jordan Hill","Hook Bank Shot",1,1,1
"5116","Jordan Hill","Hook Shot",55,27,0.490909090909091
"5117","Jordan Hill","Jump Bank Shot",3,3,1
"5118","Jordan Hill","Jump Shot",218,78,0.357798165137615
"5119","Jordan Hill","Layup Shot",76,36,0.473684210526316
"5120","Jordan Hill","Pullup Jump shot",3,2,0.666666666666667
"5121","Jordan Hill","Putback Dunk Shot",4,3,0.75
"5122","Jordan Hill","Putback Layup Shot",17,16,0.941176470588235
"5123","Jordan Hill","Reverse Dunk Shot",2,2,1
"5124","Jordan Hill","Reverse Layup Shot",7,4,0.571428571428571
"5125","Jordan Hill","Running Jump Shot",1,0,0
"5126","Jordan Hill","Running Layup Shot",2,1,0.5
"5127","Jordan Hill","Step Back Jump shot",9,5,0.555555555555556
"5128","Jordan Hill","Tip Dunk Shot",1,1,1
"5129","Jordan Hill","Tip Layup Shot",13,8,0.615384615384615
"5130","Jordan Hill","Turnaround Bank shot",2,2,1
"5131","Jordan Hill","Turnaround Fadeaway shot",1,0,0
"5132","Jordan Hill","Turnaround Hook Shot",33,19,0.575757575757576
"5133","Jordan Hill","Turnaround Jump Shot",16,7,0.4375
"5134","Jorge Gutierrez","Driving Floating Jump Shot",1,1,1
"5135","Jorge Gutierrez","Driving Layup Shot",3,3,1
"5136","Jorge Gutierrez","Jump Shot",6,1,0.166666666666667
"5137","Jorge Gutierrez","Pullup Jump shot",1,1,1
"5138","Jose Calderon","Cutting Finger Roll Layup Shot",1,1,1
"5139","Jose Calderon","Cutting Layup Shot",4,4,1
"5140","Jose Calderon","Driving Finger Roll Layup Shot",1,0,0
"5141","Jose Calderon","Driving Floating Bank Jump Shot",1,0,0
"5142","Jose Calderon","Driving Layup Shot",16,11,0.6875
"5143","Jose Calderon","Fadeaway Jump Shot",3,3,1
"5144","Jose Calderon","Floating Jump shot",3,1,0.333333333333333
"5145","Jose Calderon","Jump Bank Shot",1,1,1
"5146","Jose Calderon","Jump Shot",348,143,0.410919540229885
"5147","Jose Calderon","Layup Shot",18,10,0.555555555555556
"5148","Jose Calderon","Pullup Jump shot",44,26,0.590909090909091
"5149","Jose Calderon","Reverse Layup Shot",2,2,1
"5150","Jose Calderon","Running Jump Shot",1,1,1
"5151","Jose Calderon","Running Layup Shot",1,1,1
"5152","Jose Calderon","Step Back Jump shot",5,4,0.8
"5153","Jose Calderon","Tip Layup Shot",2,0,0
"5154","Jose Calderon","Turnaround Jump Shot",4,1,0.25
"5155","Jose Juan Barea","Cutting Layup Shot",6,5,0.833333333333333
"5156","Jose Juan Barea","Driving Bank Hook Shot",4,3,0.75
"5157","Jose Juan Barea","Driving Bank shot",32,16,0.5
"5158","Jose Juan Barea","Driving Finger Roll Layup Shot",19,13,0.684210526315789
"5159","Jose Juan Barea","Driving Floating Bank Jump Shot",5,4,0.8
"5160","Jose Juan Barea","Driving Floating Jump Shot",29,14,0.482758620689655
"5161","Jose Juan Barea","Driving Hook Shot",1,0,0
"5162","Jose Juan Barea","Driving Jump shot",1,0,0
"5163","Jose Juan Barea","Driving Layup Shot",70,41,0.585714285714286
"5164","Jose Juan Barea","Driving Reverse Layup Shot",12,6,0.5
"5165","Jose Juan Barea","Fadeaway Bank shot",2,1,0.5
"5166","Jose Juan Barea","Fadeaway Jump Shot",22,12,0.545454545454545
"5167","Jose Juan Barea","Floating Jump shot",33,16,0.484848484848485
"5168","Jose Juan Barea","Hook Shot",2,0,0
"5169","Jose Juan Barea","Jump Bank Shot",9,1,0.111111111111111
"5170","Jose Juan Barea","Jump Shot",302,101,0.334437086092715
"5171","Jose Juan Barea","Layup Shot",17,1,0.0588235294117647
"5172","Jose Juan Barea","Pullup Jump shot",71,42,0.591549295774648
"5173","Jose Juan Barea","Putback Layup Shot",2,2,1
"5174","Jose Juan Barea","Reverse Layup Shot",8,4,0.5
"5175","Jose Juan Barea","Running Finger Roll Layup Shot",3,1,0.333333333333333
"5176","Jose Juan Barea","Running Jump Shot",14,6,0.428571428571429
"5177","Jose Juan Barea","Running Layup Shot",15,13,0.866666666666667
"5178","Jose Juan Barea","Running Reverse Layup Shot",4,3,0.75
"5179","Jose Juan Barea","Step Back Jump shot",18,8,0.444444444444444
"5180","Jose Juan Barea","Tip Layup Shot",1,0,0
"5181","Jose Juan Barea","Turnaround Fadeaway Bank Jump Shot",1,0,0
"5182","Jose Juan Barea","Turnaround Fadeaway shot",5,3,0.6
"5183","Jose Juan Barea","Turnaround Jump Shot",3,1,0.333333333333333
"5184","Josh McRoberts","Alley Oop Dunk Shot",1,1,1
"5185","Josh McRoberts","Driving Dunk Shot",3,2,0.666666666666667
"5186","Josh McRoberts","Driving Finger Roll Layup Shot",2,0,0
"5187","Josh McRoberts","Driving Floating Jump Shot",1,1,1
"5188","Josh McRoberts","Driving Hook Shot",2,1,0.5
"5189","Josh McRoberts","Driving Layup Shot",15,6,0.4
"5190","Josh McRoberts","Dunk Shot",3,3,1
"5191","Josh McRoberts","Fadeaway Jump Shot",2,0,0
"5192","Josh McRoberts","Floating Jump shot",1,0,0
"5193","Josh McRoberts","Hook Bank Shot",1,1,1
"5194","Josh McRoberts","Hook Shot",3,2,0.666666666666667
"5195","Josh McRoberts","Jump Bank Shot",4,2,0.5
"5196","Josh McRoberts","Jump Shot",83,23,0.27710843373494
"5197","Josh McRoberts","Layup Shot",5,3,0.6
"5198","Josh McRoberts","Pullup Jump shot",2,1,0.5
"5199","Josh McRoberts","Putback Layup Shot",1,1,1
"5200","Josh McRoberts","Reverse Layup Shot",1,1,1
"5201","Josh McRoberts","Running Dunk Shot",2,2,1
"5202","Josh McRoberts","Running Finger Roll Layup Shot",1,1,1
"5203","Josh McRoberts","Running Jump Shot",1,0,0
"5204","Josh McRoberts","Running Layup Shot",2,1,0.5
"5205","Josh McRoberts","Step Back Jump shot",1,0,0
"5206","Josh McRoberts","Tip Layup Shot",3,1,0.333333333333333
"5207","Josh McRoberts","Turnaround Fadeaway shot",1,0,0
"5208","Josh McRoberts","Turnaround Hook Shot",1,0,0
"5209","Josh McRoberts","Turnaround Jump Shot",6,2,0.333333333333333
"5210","Josh Smith","Alley Oop Layup shot",1,0,0
"5211","Josh Smith","Cutting Dunk Shot",5,5,1
"5212","Josh Smith","Cutting Layup Shot",5,3,0.6
"5213","Josh Smith","Driving Dunk Shot",5,5,1
"5214","Josh Smith","Driving Finger Roll Layup Shot",2,2,1
"5215","Josh Smith","Driving Hook Shot",5,4,0.8
"5216","Josh Smith","Driving Layup Shot",10,7,0.7
"5217","Josh Smith","Driving Reverse Layup Shot",2,2,1
"5218","Josh Smith","Dunk Shot",6,3,0.5
"5219","Josh Smith","Finger Roll Layup Shot",1,1,1
"5220","Josh Smith","Floating Jump shot",12,3,0.25
"5221","Josh Smith","Hook Shot",17,6,0.352941176470588
"5222","Josh Smith","Jump Bank Shot",1,1,1
"5223","Josh Smith","Jump Shot",199,51,0.256281407035176
"5224","Josh Smith","Layup Shot",43,20,0.465116279069767
"5225","Josh Smith","Pullup Jump shot",4,0,0
"5226","Josh Smith","Putback Dunk Shot",1,1,1
"5227","Josh Smith","Putback Layup Shot",2,1,0.5
"5228","Josh Smith","Reverse Dunk Shot",1,1,1
"5229","Josh Smith","Running Jump Shot",1,0,0
"5230","Josh Smith","Running Layup Shot",3,3,1
"5231","Josh Smith","Step Back Jump shot",2,1,0.5
"5232","Josh Smith","Tip Layup Shot",6,3,0.5
"5233","Josh Smith","Turnaround Bank Hook Shot",1,0,0
"5234","Josh Smith","Turnaround Fadeaway shot",1,1,1
"5235","Josh Smith","Turnaround Hook Shot",12,3,0.25
"5236","Josh Smith","Turnaround Jump Shot",1,0,0
"5237","Jrue Holiday","Alley Oop Layup shot",1,1,1
"5238","Jrue Holiday","Cutting Dunk Shot",1,1,1
"5239","Jrue Holiday","Cutting Finger Roll Layup Shot",1,1,1
"5240","Jrue Holiday","Cutting Layup Shot",8,7,0.875
"5241","Jrue Holiday","Driving Bank shot",7,7,1
"5242","Jrue Holiday","Driving Dunk Shot",7,7,1
"5243","Jrue Holiday","Driving Finger Roll Layup Shot",22,18,0.818181818181818
"5244","Jrue Holiday","Driving Floating Bank Jump Shot",3,2,0.666666666666667
"5245","Jrue Holiday","Driving Floating Jump Shot",10,7,0.7
"5246","Jrue Holiday","Driving Layup Shot",112,81,0.723214285714286
"5247","Jrue Holiday","Driving Reverse Layup Shot",20,14,0.7
"5248","Jrue Holiday","Fadeaway Jump Shot",8,3,0.375
"5249","Jrue Holiday","Finger Roll Layup Shot",5,2,0.4
"5250","Jrue Holiday","Floating Jump shot",20,11,0.55
"5251","Jrue Holiday","Hook Shot",1,0,0
"5252","Jrue Holiday","Jump Bank Shot",17,10,0.588235294117647
"5253","Jrue Holiday","Jump Shot",445,106,0.238202247191011
"5254","Jrue Holiday","Layup Shot",85,17,0.2
"5255","Jrue Holiday","Pullup Bank shot",2,0,0
"5256","Jrue Holiday","Pullup Jump shot",88,65,0.738636363636364
"5257","Jrue Holiday","Putback Layup Shot",1,0,0
"5258","Jrue Holiday","Reverse Dunk Shot",1,1,1
"5259","Jrue Holiday","Reverse Layup Shot",7,5,0.714285714285714
"5260","Jrue Holiday","Running Dunk Shot",1,1,1
"5261","Jrue Holiday","Running Finger Roll Layup Shot",1,1,1
"5262","Jrue Holiday","Running Jump Shot",14,9,0.642857142857143
"5263","Jrue Holiday","Running Layup Shot",10,8,0.8
"5264","Jrue Holiday","Running Reverse Layup Shot",1,1,1
"5265","Jrue Holiday","Step Back Jump shot",20,12,0.6
"5266","Jrue Holiday","Tip Layup Shot",3,1,0.333333333333333
"5267","Jrue Holiday","Turnaround Fadeaway Bank Jump Shot",1,1,1
"5268","Jrue Holiday","Turnaround Fadeaway shot",2,1,0.5
"5269","Jrue Holiday","Turnaround Jump Shot",9,9,1
"5270","Julius Randle","Alley Oop Layup shot",2,2,1
"5271","Julius Randle","Cutting Dunk Shot",12,12,1
"5272","Julius Randle","Cutting Finger Roll Layup Shot",2,2,1
"5273","Julius Randle","Cutting Layup Shot",15,9,0.6
"5274","Julius Randle","Driving Bank Hook Shot",2,2,1
"5275","Julius Randle","Driving Bank shot",11,10,0.909090909090909
"5276","Julius Randle","Driving Dunk Shot",20,19,0.95
"5277","Julius Randle","Driving Finger Roll Layup Shot",11,7,0.636363636363636
"5278","Julius Randle","Driving Floating Bank Jump Shot",3,2,0.666666666666667
"5279","Julius Randle","Driving Floating Jump Shot",4,2,0.5
"5280","Julius Randle","Driving Hook Shot",8,5,0.625
"5281","Julius Randle","Driving Layup Shot",64,50,0.78125
"5282","Julius Randle","Driving Reverse Layup Shot",6,2,0.333333333333333
"5283","Julius Randle","Dunk Shot",20,17,0.85
"5284","Julius Randle","Fadeaway Bank shot",1,1,1
"5285","Julius Randle","Fadeaway Jump Shot",16,6,0.375
"5286","Julius Randle","Finger Roll Layup Shot",2,2,1
"5287","Julius Randle","Floating Jump shot",7,4,0.571428571428571
"5288","Julius Randle","Hook Bank Shot",3,2,0.666666666666667
"5289","Julius Randle","Hook Shot",32,10,0.3125
"5290","Julius Randle","Jump Bank Shot",9,6,0.666666666666667
"5291","Julius Randle","Jump Shot",268,57,0.212686567164179
"5292","Julius Randle","Layup Shot",156,47,0.301282051282051
"5293","Julius Randle","Pullup Jump shot",12,4,0.333333333333333
"5294","Julius Randle","Putback Dunk Shot",1,1,1
"5295","Julius Randle","Putback Layup Shot",12,10,0.833333333333333
"5296","Julius Randle","Reverse Layup Shot",4,2,0.5
"5297","Julius Randle","Running Dunk Shot",11,11,1
"5298","Julius Randle","Running Finger Roll Layup Shot",4,4,1
"5299","Julius Randle","Running Jump Shot",2,1,0.5
"5300","Julius Randle","Running Layup Shot",10,8,0.8
"5301","Julius Randle","Step Back Jump shot",23,7,0.304347826086957
"5302","Julius Randle","Tip Layup Shot",41,18,0.439024390243902
"5303","Julius Randle","Turnaround Bank shot",6,3,0.5
"5304","Julius Randle","Turnaround Fadeaway shot",10,3,0.3
"5305","Julius Randle","Turnaround Hook Shot",7,4,0.571428571428571
"5306","Julius Randle","Turnaround Jump Shot",18,6,0.333333333333333
"5307","Justin Holiday","Alley Oop Dunk Shot",1,1,1
"5308","Justin Holiday","Alley Oop Layup shot",2,1,0.5
"5309","Justin Holiday","Cutting Dunk Shot",2,2,1
"5310","Justin Holiday","Cutting Layup Shot",7,2,0.285714285714286
"5311","Justin Holiday","Driving Bank shot",1,1,1
"5312","Justin Holiday","Driving Dunk Shot",2,2,1
"5313","Justin Holiday","Driving Floating Jump Shot",1,0,0
"5314","Justin Holiday","Driving Layup Shot",19,4,0.210526315789474
"5315","Justin Holiday","Driving Reverse Layup Shot",1,1,1
"5316","Justin Holiday","Dunk Shot",3,3,1
"5317","Justin Holiday","Fadeaway Jump Shot",2,0,0
"5318","Justin Holiday","Floating Jump shot",1,0,0
"5319","Justin Holiday","Jump Bank Shot",2,0,0
"5320","Justin Holiday","Jump Shot",132,46,0.348484848484849
"5321","Justin Holiday","Layup Shot",16,6,0.375
"5322","Justin Holiday","Pullup Jump shot",13,7,0.538461538461538
"5323","Justin Holiday","Running Alley Oop Dunk Shot",1,1,1
"5324","Justin Holiday","Running Dunk Shot",3,3,1
"5325","Justin Holiday","Running Finger Roll Layup Shot",2,2,1
"5326","Justin Holiday","Running Jump Shot",4,0,0
"5327","Justin Holiday","Running Layup Shot",6,3,0.5
"5328","Justin Holiday","Running Pull-Up Jump Shot",1,0,0
"5329","Justin Holiday","Running Reverse Layup Shot",1,0,0
"5330","Justin Holiday","Step Back Jump shot",3,3,1
"5331","Justin Holiday","Turnaround Fadeaway shot",2,0,0
"5332","Jusuf Nurkic","Cutting Dunk Shot",4,4,1
"5333","Jusuf Nurkic","Cutting Finger Roll Layup Shot",2,2,1
"5334","Jusuf Nurkic","Cutting Layup Shot",15,10,0.666666666666667
"5335","Jusuf Nurkic","Driving Hook Shot",2,0,0
"5336","Jusuf Nurkic","Driving Layup Shot",4,3,0.75
"5337","Jusuf Nurkic","Driving Reverse Layup Shot",1,0,0
"5338","Jusuf Nurkic","Dunk Shot",5,5,1
"5339","Jusuf Nurkic","Floating Jump shot",8,4,0.5
"5340","Jusuf Nurkic","Hook Bank Shot",4,3,0.75
"5341","Jusuf Nurkic","Hook Shot",45,16,0.355555555555556
"5342","Jusuf Nurkic","Jump Bank Shot",3,2,0.666666666666667
"5343","Jusuf Nurkic","Jump Shot",50,11,0.22
"5344","Jusuf Nurkic","Layup Shot",51,23,0.450980392156863
"5345","Jusuf Nurkic","Pullup Jump shot",2,0,0
"5346","Jusuf Nurkic","Putback Layup Shot",3,1,0.333333333333333
"5347","Jusuf Nurkic","Reverse Layup Shot",4,2,0.5
"5348","Jusuf Nurkic","Running Alley Oop Dunk Shot",1,1,1
"5349","Jusuf Nurkic","Running Dunk Shot",1,1,1
"5350","Jusuf Nurkic","Running Jump Shot",1,0,0
"5351","Jusuf Nurkic","Step Back Jump shot",1,0,0
"5352","Jusuf Nurkic","Tip Layup Shot",19,5,0.263157894736842
"5353","Jusuf Nurkic","Turnaround Bank Hook Shot",3,3,1
"5354","Jusuf Nurkic","Turnaround Bank shot",1,1,1
"5355","Jusuf Nurkic","Turnaround Fadeaway shot",1,0,0
"5356","Jusuf Nurkic","Turnaround Hook Shot",10,4,0.4
"5357","Jusuf Nurkic","Turnaround Jump Shot",1,0,0
"5358","KJ McDaniels","Alley Oop Dunk Shot",2,2,1
"5359","KJ McDaniels","Alley Oop Layup shot",1,1,1
"5360","KJ McDaniels","Cutting Dunk Shot",1,1,1
"5361","KJ McDaniels","Driving Bank shot",1,1,1
"5362","KJ McDaniels","Driving Floating Bank Jump Shot",1,1,1
"5363","KJ McDaniels","Driving Layup Shot",4,0,0
"5364","KJ McDaniels","Driving Reverse Layup Shot",2,2,1
"5365","KJ McDaniels","Dunk Shot",3,3,1
"5366","KJ McDaniels","Floating Jump shot",2,0,0
"5367","KJ McDaniels","Jump Shot",29,9,0.310344827586207
"5368","KJ McDaniels","Layup Shot",4,1,0.25
"5369","KJ McDaniels","Pullup Jump shot",4,1,0.25
"5370","KJ McDaniels","Putback Dunk Shot",2,2,1
"5371","KJ McDaniels","Putback Layup Shot",1,0,0
"5372","KJ McDaniels","Reverse Layup Shot",2,0,0
"5373","KJ McDaniels","Running Alley Oop Dunk Shot",1,1,1
"5374","KJ McDaniels","Running Dunk Shot",1,1,1
"5375","KJ McDaniels","Running Jump Shot",1,1,1
"5376","KJ McDaniels","Running Layup Shot",3,2,0.666666666666667
"5377","KJ McDaniels","Step Back Jump shot",2,0,0
"5378","KJ McDaniels","Tip Dunk Shot",1,0,0
"5379","KJ McDaniels","Tip Layup Shot",2,0,0
"5380","KJ McDaniels","Turnaround Jump Shot",2,0,0
"5381","Kawhi Leonard","Alley Oop Dunk Shot",7,6,0.857142857142857
"5382","Kawhi Leonard","Alley Oop Layup shot",8,5,0.625
"5383","Kawhi Leonard","Cutting Dunk Shot",6,6,1
"5384","Kawhi Leonard","Cutting Finger Roll Layup Shot",1,1,1
"5385","Kawhi Leonard","Cutting Layup Shot",6,5,0.833333333333333
"5386","Kawhi Leonard","Driving Bank Hook Shot",1,1,1
"5387","Kawhi Leonard","Driving Bank shot",6,3,0.5
"5388","Kawhi Leonard","Driving Dunk Shot",19,19,1
"5389","Kawhi Leonard","Driving Finger Roll Layup Shot",13,13,1
"5390","Kawhi Leonard","Driving Floating Jump Shot",9,4,0.444444444444444
"5391","Kawhi Leonard","Driving Hook Shot",9,6,0.666666666666667
"5392","Kawhi Leonard","Driving Layup Shot",49,29,0.591836734693878
"5393","Kawhi Leonard","Driving Reverse Layup Shot",4,2,0.5
"5394","Kawhi Leonard","Dunk Shot",16,15,0.9375
"5395","Kawhi Leonard","Fadeaway Jump Shot",32,18,0.5625
"5396","Kawhi Leonard","Finger Roll Layup Shot",4,2,0.5
"5397","Kawhi Leonard","Floating Jump shot",15,7,0.466666666666667
"5398","Kawhi Leonard","Hook Shot",11,8,0.727272727272727
"5399","Kawhi Leonard","Jump Bank Shot",5,3,0.6
"5400","Kawhi Leonard","Jump Shot",491,181,0.368635437881874
"5401","Kawhi Leonard","Layup Shot",46,23,0.5
"5402","Kawhi Leonard","Pullup Bank shot",2,2,1
"5403","Kawhi Leonard","Pullup Jump shot",147,78,0.530612244897959
"5404","Kawhi Leonard","Putback Layup Shot",5,2,0.4
"5405","Kawhi Leonard","Reverse Dunk Shot",1,1,1
"5406","Kawhi Leonard","Reverse Layup Shot",11,6,0.545454545454545
"5407","Kawhi Leonard","Running Dunk Shot",16,16,1
"5408","Kawhi Leonard","Running Finger Roll Layup Shot",2,2,1
"5409","Kawhi Leonard","Running Jump Shot",8,4,0.5
"5410","Kawhi Leonard","Running Layup Shot",4,4,1
"5411","Kawhi Leonard","Running Pull-Up Jump Shot",2,2,1
"5412","Kawhi Leonard","Running Reverse Layup Shot",2,2,1
"5413","Kawhi Leonard","Step Back Jump shot",25,18,0.72
"5414","Kawhi Leonard","Tip Dunk Shot",1,1,1
"5415","Kawhi Leonard","Tip Layup Shot",8,5,0.625
"5416","Kawhi Leonard","Turnaround Bank Hook Shot",1,0,0
"5417","Kawhi Leonard","Turnaround Bank shot",3,2,0.666666666666667
"5418","Kawhi Leonard","Turnaround Fadeaway Bank Jump Shot",1,0,0
"5419","Kawhi Leonard","Turnaround Fadeaway shot",25,15,0.6
"5420","Kawhi Leonard","Turnaround Hook Shot",6,3,0.5
"5421","Kawhi Leonard","Turnaround Jump Shot",60,31,0.516666666666667
"5422","Kelly Olynyk","Alley Oop Dunk Shot",3,3,1
"5423","Kelly Olynyk","Alley Oop Layup shot",6,5,0.833333333333333
"5424","Kelly Olynyk","Cutting Dunk Shot",1,1,1
"5425","Kelly Olynyk","Cutting Finger Roll Layup Shot",3,3,1
"5426","Kelly Olynyk","Cutting Layup Shot",12,10,0.833333333333333
"5427","Kelly Olynyk","Driving Dunk Shot",3,3,1
"5428","Kelly Olynyk","Driving Finger Roll Layup Shot",14,8,0.571428571428571
"5429","Kelly Olynyk","Driving Floating Jump Shot",2,1,0.5
"5430","Kelly Olynyk","Driving Layup Shot",27,19,0.703703703703704
"5431","Kelly Olynyk","Driving Reverse Layup Shot",7,4,0.571428571428571
"5432","Kelly Olynyk","Fadeaway Jump Shot",13,5,0.384615384615385
"5433","Kelly Olynyk","Finger Roll Layup Shot",5,4,0.8
"5434","Kelly Olynyk","Floating Jump shot",10,1,0.1
"5435","Kelly Olynyk","Hook Shot",5,2,0.4
"5436","Kelly Olynyk","Jump Bank Shot",1,1,1
"5437","Kelly Olynyk","Jump Shot",284,97,0.341549295774648
"5438","Kelly Olynyk","Layup Shot",67,36,0.537313432835821
"5439","Kelly Olynyk","Pullup Jump shot",14,10,0.714285714285714
"5440","Kelly Olynyk","Putback Dunk Shot",1,1,1
"5441","Kelly Olynyk","Putback Layup Shot",11,10,0.909090909090909
"5442","Kelly Olynyk","Reverse Layup Shot",11,10,0.909090909090909
"5443","Kelly Olynyk","Running Dunk Shot",2,2,1
"5444","Kelly Olynyk","Running Finger Roll Layup Shot",2,2,1
"5445","Kelly Olynyk","Running Jump Shot",4,0,0
"5446","Kelly Olynyk","Running Layup Shot",7,6,0.857142857142857
"5447","Kelly Olynyk","Running Pull-Up Jump Shot",1,0,0
"5448","Kelly Olynyk","Running Reverse Layup Shot",1,1,1
"5449","Kelly Olynyk","Step Back Jump shot",14,2,0.142857142857143
"5450","Kelly Olynyk","Tip Layup Shot",16,3,0.1875
"5451","Kelly Olynyk","Turnaround Fadeaway shot",3,2,0.666666666666667
"5452","Kelly Olynyk","Turnaround Hook Shot",2,1,0.5
"5453","Kelly Olynyk","Turnaround Jump Shot",4,0,0
"5454","Kemba Walker","Cutting Layup Shot",14,12,0.857142857142857
"5455","Kemba Walker","Driving Bank shot",3,3,1
"5456","Kemba Walker","Driving Finger Roll Layup Shot",18,11,0.611111111111111
"5457","Kemba Walker","Driving Floating Bank Jump Shot",2,1,0.5
"5458","Kemba Walker","Driving Floating Jump Shot",21,11,0.523809523809524
"5459","Kemba Walker","Driving Layup Shot",136,98,0.720588235294118
"5460","Kemba Walker","Driving Reverse Layup Shot",17,12,0.705882352941177
"5461","Kemba Walker","Fadeaway Jump Shot",28,15,0.535714285714286
"5462","Kemba Walker","Finger Roll Layup Shot",1,0,0
"5463","Kemba Walker","Floating Jump shot",21,11,0.523809523809524
"5464","Kemba Walker","Jump Bank Shot",8,4,0.5
"5465","Kemba Walker","Jump Shot",646,200,0.309597523219814
"5466","Kemba Walker","Layup Shot",98,23,0.23469387755102
"5467","Kemba Walker","Pullup Bank shot",3,2,0.666666666666667
"5468","Kemba Walker","Pullup Jump shot",145,77,0.531034482758621
"5469","Kemba Walker","Putback Layup Shot",6,5,0.833333333333333
"5470","Kemba Walker","Reverse Layup Shot",3,2,0.666666666666667
"5471","Kemba Walker","Running Finger Roll Layup Shot",4,3,0.75
"5472","Kemba Walker","Running Jump Shot",13,4,0.307692307692308
"5473","Kemba Walker","Running Layup Shot",42,31,0.738095238095238
"5474","Kemba Walker","Running Pull-Up Jump Shot",4,1,0.25
"5475","Kemba Walker","Running Reverse Layup Shot",4,2,0.5
"5476","Kemba Walker","Step Back Bank Jump Shot",1,0,0
"5477","Kemba Walker","Step Back Jump shot",86,35,0.406976744186047
"5478","Kemba Walker","Tip Layup Shot",2,2,1
"5479","Kemba Walker","Turnaround Fadeaway shot",2,2,1
"5480","Kemba Walker","Turnaround Jump Shot",3,1,0.333333333333333
"5481","Kendall Marshall","Cutting Layup Shot",1,1,1
"5482","Kendall Marshall","Driving Finger Roll Layup Shot",1,1,1
"5483","Kendall Marshall","Driving Layup Shot",11,7,0.636363636363636
"5484","Kendall Marshall","Finger Roll Layup Shot",1,0,0
"5485","Kendall Marshall","Floating Jump shot",1,1,1
"5486","Kendall Marshall","Hook Shot",2,1,0.5
"5487","Kendall Marshall","Jump Bank Shot",2,1,0.5
"5488","Kendall Marshall","Jump Shot",81,25,0.308641975308642
"5489","Kendall Marshall","Layup Shot",6,1,0.166666666666667
